"id_cliente","nome_cliente","idade","endereco"
"8734","João","41","RJ"
"8735","João","40","PE"
"8736","Bruno","44","RN"
"8737","Alice","50","PE"
"8738","Bruno","42","PR"
"8739","Gloria","46","AP"
"8740","Iris","34","GO"
"8741","Iris","24","PB"
"8742","Hector","33","RS"
"8743","Felipe","40","AC"
"8744","Alice","41","CE"
"8745","Iris","30","RN"
"8746","Elena","19","AL"
"8747","João","42","MG"
"8748","Hector","18","RJ"
"8749","João","19","MT"
"8750","Elena","45","RJ"
"8751","Gloria","24","MA"
"8752","David","37","AP"
"8753","Elena","19","RN"
"8754","Hector","18","RN"
"8755","Elena","27","PR"
"8756","Elena","29","MT"
"8757","Iris","33","GO"
"8758","Bruno","29","AP"
"8759","David","41","MG"
"8760","João","25","PE"
"8761","Elena","42","PR"
"8762","Felipe","36","MA"
"8763","Iris","40","PA"
"8764","Elena","36","MA"
"8765","Iris","26","BA"
"8766","Felipe","47","MS"
"8767","Carla","35","GO"
"8768","Alice","41","PB"
"8769","Alice","39","PR"
"8770","Iris","23","MT"
"8771","Alice","37","GO"
"8772","David","47","PA"
"8773","David","41","PR"
"8774","Elena","20","AP"
"8775","João","32","BA"
"8776","Gloria","45","PE"
"8777","Hector","27","MS"
"8778","Gloria","21","PR"
"8779","Bruno","41","MS"
"8780","Alice","21","CE"
"8781","Hector","40","MT"
"8782","João","25","MA"
"8783","João","44","MG"
"8784","David","23","PI"
"8785","Alice","31","AP"
"8786","Iris","46","MS"
"8787","Carla","26","RN"
"8788","Gloria","38","MS"
"8789","Iris","44","MT"
"8790","Bruno","23","PE"
"8791","João","49","AC"
"8792","Bruno","26","PI"
"8793","Alice","41","MS"
"8794","Alice","40","RS"
"8795","Carla","46","DF"
"8796","Alice","45","MT"
"8797","Felipe","19","MA"
"8798","Alice","35","AC"
"8799","Gloria","23","ES"
"8800","Alice","31","RN"
"8801","João","38","DF"
"8802","Alice","25","AP"
"8803","David","21","ES"
"8804","David","40","AL"
"8805","Alice","39","PI"
"8806","Hector","25","PR"
"8807","Carla","29","RN"
"8808","João","27","AL"
"8809","Alice","25","MS"
"8810","Felipe","21","MT"
"8811","David","41","RS"
"8812","Bruno","20","AP"
"8813","Felipe","39","ES"
"8814","Gloria","48","MS"
"8815","Elena","48","PI"
"8816","Hector","18","AL"
"8817","David","36","BA"
"8818","Alice","24","SP"
"8819","João","49","PR"
"8820","Alice","42","PI"
"8821","Hector","48","RS"
"8822","Elena","49","ES"
"8823","Bruno","32","RJ"
"8824","Carla","41","RS"
"8825","Gloria","28","ES"
"8826","Elena","47","ES"
"8827","Iris","18","MT"
"8828","Hector","31","PB"
"8829","David","36","AC"
"8830","João","33","ES"
"8831","Hector","42","MG"
"8832","Felipe","18","MA"
"8833","Hector","41","RN"
"8834","Felipe","21","MG"
"8835","David","36","PB"
"8836","David","31","PE"
"8837","Hector","44","MG"
"8838","Carla","18","PA"
"8839","Alice","33","PI"
"8840","Hector","33","BA"
"8841","Felipe","42","MA"
"8842","Gloria","49","GO"
"8843","Gloria","48","PA"
"8844","João","21","PA"
"8845","Carla","36","PA"
"8846","Carla","39","MG"
"8847","Alice","29","PB"
"8848","Alice","19","PE"
"8849","Felipe","39","ES"
"8850","Bruno","43","BA"
"8851","Bruno","30","MT"
"8852","Hector","43","MG"
"8853","Bruno","29","BA"
"8854","Bruno","18","AP"
"8855","Felipe","22","SP"
"8856","David","50","AL"
"8857","Alice","50","MS"
"8858","David","42","AL"
"8859","Carla","31","PB"
"8860","Felipe","46","MG"
"8861","David","50","MG"
"8862","Felipe","43","ES"
"8863","Iris","50","MT"
"8864","Felipe","41","PA"
"8865","Elena","18","RS"
"8866","Felipe","47","RN"
"8867","João","50","AM"
"8868","Alice","33","PI"
"8869","Bruno","21","BA"
"8870","Alice","33","CE"
"8871","Carla","43","MT"
"8872","Iris","19","AC"
"8873","Hector","22","ES"
"8874","Iris","22","AC"
"8875","Elena","32","RN"
"8876","Hector","20","MG"
"8877","Carla","43","MS"
"8878","Felipe","47","MG"
"8879","Bruno","43","PI"
"8880","Hector","44","MG"
"8881","Alice","18","SP"
"8882","Bruno","41","RJ"
"8883","Elena","42","BA"
"8884","Carla","20","AM"
"8885","Alice","24","BA"
"8886","Iris","31","AC"
"8887","Hector","28","PR"
"8888","Felipe","35","AL"
"8889","David","48","SP"
"8890","João","35","MT"
"8891","David","23","PB"
"8892","Felipe","18","RJ"
"8893","Elena","39","PB"
"8894","Carla","30","PR"
"8895","Elena","43","MT"
"8896","Felipe","38","CE"
"8897","Iris","46","PR"
"8898","Felipe","32","AC"
"8899","Alice","24","MA"
"8900","Iris","23","PI"
"8901","Carla","40","CE"
"8902","Gloria","20","MG"
"8903","Carla","32","MS"
"8904","Gloria","27","CE"
"8905","David","34","AP"
"8906","Iris","48","PI"
"8907","Carla","46","MA"
"8908","Bruno","37","MG"
"8909","João","35","DF"
"8910","Hector","26","RS"
"8911","Alice","34","AP"
"8912","João","32","AL"
"8913","Gloria","40","MA"
"8914","João","31","MA"
"8915","Alice","45","GO"
"8916","Felipe","43","MG"
"8917","Iris","29","CE"
"8918","Alice","42","AL"
"8919","Bruno","43","MA"
"8920","Felipe","31","ES"
"8921","Alice","35","DF"
"8922","Hector","46","MT"
"8923","Bruno","42","CE"
"8924","Iris","40","MG"
"8925","Hector","19","PI"
"8926","David","26","AP"
"8927","Felipe","46","DF"
"8928","Iris","50","PR"
"8929","Alice","26","ES"
"8930","David","37","MA"
"8931","Carla","50","MT"
"8932","Hector","42","AL"
"8933","Hector","23","MA"
"8934","Bruno","44","GO"
"8935","Iris","45","DF"
"8936","Elena","19","MS"
"8937","Hector","23","ES"
"8938","Gloria","45","AC"
"8939","Carla","22","BA"
"8940","Gloria","40","AC"
"8941","Felipe","29","PA"
"8942","David","28","DF"
"8943","David","20","MS"
"8944","Iris","44","PE"
"8945","Bruno","31","RN"
"8946","Elena","41","MG"
"8947","Bruno","25","BA"
"8948","Alice","19","GO"
"8949","Hector","20","SP"
"8950","Iris","24","PA"
"8951","Carla","21","MT"
"8952","Alice","37","MG"
"8953","Gloria","45","PA"
"8954","Carla","43","AL"
"8955","Elena","29","MT"
"8956","David","50","ES"
"8957","Hector","24","AM"
"8958","David","31","MT"
"8959","Felipe","31","MA"
"8960","Carla","49","PA"
"8961","Bruno","31","RS"
"8962","Alice","22","GO"
"8963","Carla","40","DF"
"8964","Alice","21","PR"
"8965","Elena","39","PR"
"8966","David","27","ES"
"8967","Felipe","48","SP"
"8968","Felipe","46","PB"
"8969","Alice","33","SP"
"8970","Carla","41","PB"
"8971","Alice","21","CE"
"8972","Felipe","33","GO"
"8973","Felipe","30","DF"
"8974","Hector","31","MS"
"8975","João","35","PA"
"8976","Elena","24","ES"
"8977","Hector","38","CE"
"8978","Iris","39","DF"
"8979","Felipe","46","PE"
"8980","João","45","PA"
"8981","Hector","19","RN"
"8982","David","44","RJ"
"8983","Elena","20","RN"
"8984","Gloria","19","PI"
"8985","João","50","SP"
"8986","Bruno","34","MS"
"8987","Alice","36","AP"
"8988","David","19","AP"
"8989","Carla","45","RN"
"8990","Elena","40","MG"
"8991","Carla","26","GO"
"8992","Iris","36","CE"
"8993","Felipe","49","PE"
"8994","Alice","29","RS"
"8995","Bruno","31","PA"
"8996","Iris","43","MS"
"8997","David","37","SP"
"8998","Elena","41","RS"
"8999","Hector","44","PA"
"9000","Hector","27","MS"
"9001","Bruno","44","MG"
"9002","João","48","PI"
"9003","Alice","18","RN"
"9004","Carla","32","PA"
"9005","Elena","26","PE"
"9006","Elena","27","ES"
"9007","Bruno","40","RS"
"9008","Elena","49","PI"
"9009","Felipe","48","AM"
"9010","Bruno","38","AC"
"9011","João","40","CE"
"9012","Iris","41","CE"
"9013","Alice","49","PA"
"9014","Iris","26","ES"
"9015","João","44","PE"
"9016","Elena","49","GO"
"9017","David","24","MG"
"9018","Iris","26","AL"
"9019","David","28","PE"
"9020","Elena","21","ES"
"9021","Felipe","40","RN"
"9022","Gloria","34","PE"
"9023","João","26","AL"
"9024","Bruno","29","RJ"
"9025","Carla","37","PA"
"9026","Felipe","28","MS"
"9027","Felipe","30","MA"
"9028","Elena","44","PE"
"9029","Gloria","28","ES"
"9030","Felipe","29","PR"
"9031","Felipe","42","PE"
"9032","Alice","50","BA"
"9033","João","46","PR"
"9034","Hector","42","AL"
"9035","Bruno","29","DF"
"9036","Alice","36","AM"
"9037","Gloria","25","AC"
"9038","Gloria","26","CE"
"9039","Iris","42","AC"
"9040","David","34","PA"
"9041","Elena","18","AL"
"9042","Bruno","26","PI"
"9043","Alice","25","AL"
"9044","Gloria","36","PA"
"9045","Iris","38","PR"
"9046","Iris","19","AL"
"9047","Alice","37","AP"
"9048","Alice","40","SP"
"9049","Alice","47","BA"
"9050","Gloria","45","PE"
"9051","Alice","48","PI"
"9052","Hector","22","PA"
"9053","Elena","30","PB"
"9054","Felipe","29","MA"
"9055","Iris","46","AM"
"9056","Elena","31","SP"
"9057","Carla","47","PA"
"9058","Hector","26","PE"
"9059","Alice","44","AL"
"9060","Hector","18","MT"
"9061","Felipe","18","MG"
"9062","Carla","50","PB"
"9063","Carla","25","RN"
"9064","Gloria","23","MA"
"9065","Alice","43","PE"
"9066","Hector","20","RJ"
"9067","David","22","RJ"
"9068","David","34","PR"
"9069","Iris","31","PA"
"9070","Iris","49","RN"
"9071","Gloria","45","MA"
"9072","Gloria","41","MG"
"9073","Gloria","28","CE"
"9074","Elena","42","BA"
"9075","Bruno","36","PA"
"9076","David","33","MA"
"9077","Gloria","47","MA"
"9078","João","42","AP"
"9079","Iris","21","MA"
"9080","Alice","28","AC"
"9081","Elena","29","RN"
"9082","Alice","40","RS"
"9083","Felipe","21","MA"
"9084","Iris","32","MT"
"9085","João","32","AP"
"9086","Carla","31","MG"
"9087","Hector","27","RS"
"9088","David","21","BA"
"9089","João","49","MA"
"9090","Carla","43","AM"
"9091","Gloria","36","PE"
"9092","Bruno","42","MG"
"9093","David","48","RJ"
"9094","Alice","19","AC"
"9095","Gloria","40","PB"
"9096","João","41","PE"
"9097","Bruno","24","RJ"
"9098","Felipe","26","MS"
"9099","Bruno","27","GO"
"9100","Carla","35","AM"
"9101","Carla","36","PI"
"9102","Carla","40","PA"
"9103","Felipe","49","AL"
"9104","Hector","44","PB"
"9105","David","38","DF"
"9106","Alice","33","MT"
"9107","Hector","38","RN"
"9108","Iris","27","PI"
"9109","João","24","AL"
"9110","João","21","MA"
"9111","Iris","37","AL"
"9112","Carla","49","DF"
"9113","Elena","45","PA"
"9114","Carla","45","ES"
"9115","Felipe","29","MG"
"9116","Felipe","39","AP"
"9117","David","23","ES"
"9118","Elena","38","AM"
"9119","Gloria","33","ES"
"9120","Gloria","48","MT"
"9121","Carla","20","RJ"
"9122","David","26","DF"
"9123","Bruno","19","MG"
"9124","Hector","33","AC"
"9125","Hector","45","AC"
"9126","João","40","ES"
"9127","Elena","27","CE"
"9128","David","38","ES"
"9129","Felipe","29","SP"
"9130","Bruno","32","AC"
"9131","Iris","39","MT"
"9132","Gloria","35","RN"
"9133","Hector","38","CE"
"9134","Alice","25","SP"
"9135","Iris","36","ES"
"9136","Elena","41","CE"
"9137","Gloria","41","RS"
"9138","Carla","27","MA"
"9139","Bruno","49","DF"
"9140","Gloria","24","AL"
"9141","Elena","26","SP"
"9142","Alice","34","CE"
"9143","Carla","43","GO"
"9144","David","39","PB"
"9145","Elena","50","GO"
"9146","Gloria","37","RN"
"9147","Carla","42","SP"
"9148","Iris","26","AL"
"9149","David","25","AC"
"9150","Felipe","43","RS"
"9151","Gloria","24","RS"
"9152","Iris","20","PB"
"9153","Iris","21","AL"
"9154","Hector","42","MS"
"9155","Elena","46","DF"
"9156","João","38","BA"
"9157","Hector","22","DF"
"9158","Elena","22","SP"
"9159","David","47","AC"
"9160","Felipe","38","PR"
"9161","Carla","42","RS"
"9162","Elena","28","BA"
"9163","Hector","44","PA"
"9164","Carla","20","SP"
"9165","Hector","46","PE"
"9166","Elena","46","RS"
"9167","Carla","28","ES"
"9168","Felipe","18","MG"
"9169","David","26","PE"
"9170","Bruno","36","GO"
"9171","Gloria","31","CE"
"9172","Carla","35","AP"
"9173","Alice","48","PI"
"9174","Carla","31","PE"
"9175","Felipe","35","AL"
"9176","Felipe","43","AL"
"9177","Alice","31","RJ"
"9178","Carla","29","AC"
"9179","Felipe","36","PI"
"9180","Felipe","22","PE"
"9181","João","24","AP"
"9182","Carla","46","AC"
"9183","Carla","29","MA"
"9184","Bruno","48","PB"
"9185","Felipe","50","AP"
"9186","Gloria","39","CE"
"9187","Carla","18","PR"
"9188","Iris","32","PI"
"9189","João","21","PE"
"9190","Hector","32","MT"
"9191","Carla","36","PB"
"9192","David","45","PE"
"9193","Bruno","22","PI"
"9194","Hector","47","PA"
"9195","Gloria","48","RN"
"9196","Elena","38","PA"
"9197","Carla","45","RS"
"9198","Elena","32","PA"
"9199","Alice","32","PA"
"9200","Bruno","33","RN"
"9201","David","36","PI"
"9202","Bruno","36","MT"
"9203","João","46","PI"
"9204","Iris","41","MT"
"9205","Alice","20","PB"
"9206","Elena","37","RJ"
"9207","Iris","41","AP"
"9208","João","30","MA"
"9209","Carla","19","ES"
"9210","Iris","32","MS"
"9211","Bruno","48","ES"
"9212","Elena","41","PA"
"9213","Gloria","28","MG"
"9214","Elena","34","PR"
"9215","Gloria","38","RJ"
"9216","Bruno","44","AM"
"9217","Iris","47","PB"
"9218","João","47","RN"
"9219","João","24","MS"
"9220","Elena","48","AL"
"9221","Iris","20","MT"
"9222","Alice","19","BA"
"9223","Iris","41","PE"
"9224","Elena","41","PR"
"9225","Gloria","38","GO"
"9226","Felipe","34","AC"
"9227","Elena","25","SP"
"9228","João","35","PE"
"9229","Bruno","45","PI"
"9230","Felipe","26","PA"
"9231","Hector","36","AM"
"9232","Hector","20","PB"
"9233","David","37","AM"
"9234","João","42","PA"
"9235","Felipe","39","MG"
"9236","David","48","AL"
"9237","João","38","MA"
"9238","Bruno","27","AL"
"9239","David","45","AM"
"9240","João","19","PB"
"9241","João","25","MT"
"9242","Alice","40","MA"
"9243","David","49","RS"
"9244","Felipe","18","PA"
"9245","Carla","44","PB"
"9246","João","18","MA"
"9247","Alice","34","PI"
"9248","Bruno","32","MT"
"9249","Alice","48","MA"
"9250","Iris","29","AL"
"9251","Bruno","40","PR"
"9252","Elena","39","MS"
"9253","Iris","47","RJ"
"9254","Hector","29","AL"
"9255","David","41","SP"
"9256","Elena","20","AL"
"9257","David","44","MA"
"9258","David","18","MG"
"9259","Alice","29","AP"
"9260","Bruno","37","MG"
"9261","Bruno","46","PR"
"9262","Bruno","37","PI"
"9263","Elena","26","AM"
"9264","Iris","28","AL"
"9265","Bruno","22","PB"
"9266","Alice","45","PI"
"9267","Alice","39","AL"
"9268","David","33","CE"
"9269","Elena","44","AP"
"9270","Carla","45","DF"
"9271","David","27","AM"
"9272","João","22","MA"
"9273","Hector","27","RS"
"9274","Felipe","49","MS"
"9275","João","32","PE"
"9276","Elena","24","PE"
"9277","Alice","46","AC"
"9278","Felipe","42","MA"
"9279","Bruno","30","AL"
"9280","Bruno","40","AL"
"9281","Felipe","47","AP"
"9282","Bruno","24","PE"
"9283","Bruno","26","AP"
"9284","Alice","43","CE"
"9285","David","46","DF"
"9286","Hector","42","DF"
"9287","Gloria","32","PB"
"9288","Bruno","22","PR"
"9289","João","48","RN"
"9290","Bruno","31","SP"
"9291","Hector","44","GO"
"9292","Felipe","44","AC"
"9293","Hector","48","BA"
"9294","Carla","22","AP"
"9295","Iris","33","PA"
"9296","João","45","MS"
"9297","Bruno","33","AM"
"9298","Gloria","40","AP"
"9299","Hector","29","PB"
"9300","João","48","MA"
"9301","Carla","27","RJ"
"9302","Bruno","20","MA"
"9303","David","22","RJ"
"9304","Iris","39","AM"
"9305","Felipe","34","MG"
"9306","João","46","AL"
"9307","Hector","22","PA"
"9308","Gloria","39","GO"
"9309","Iris","19","GO"
"9310","Carla","20","AC"
"9311","Felipe","46","ES"
"9312","Felipe","28","AL"
"9313","David","40","CE"
"9314","João","28","RJ"
"9315","Carla","20","PA"
"9316","Carla","24","DF"
"9317","Bruno","43","CE"
"9318","Hector","39","MS"
"9319","Iris","26","AL"
"9320","Bruno","49","SP"
"9321","João","36","PA"
"9322","Felipe","35","AP"
"9323","Gloria","42","BA"
"9324","João","45","AP"
"9325","Hector","26","PE"
"9326","Elena","33","PE"
"9327","Alice","26","RS"
"9328","João","26","PR"
"9329","Bruno","28","PB"
"9330","Iris","22","RS"
"9331","Hector","49","CE"
"9332","Gloria","26","MA"
"9333","Carla","34","PE"
"9334","Iris","48","RS"
"9335","Alice","43","MG"
"9336","David","39","PA"
"9337","David","44","PA"
"9338","David","35","MA"
"9339","Carla","50","SP"
"9340","Iris","21","ES"
"9341","Gloria","41","PB"
"9342","Gloria","40","BA"
"9343","João","46","RJ"
"9344","Alice","48","MA"
"9345","Gloria","37","DF"
"9346","Hector","42","PI"
"9347","João","39","AP"
"9348","Hector","28","MS"
"9349","Bruno","43","PR"
"9350","Alice","24","RN"
"9351","Bruno","32","RJ"
"9352","Carla","22","PR"
"9353","Hector","21","MG"
"9354","Iris","49","SP"
"9355","Iris","28","PB"
"9356","Elena","36","BA"
"9357","Bruno","48","AL"
"9358","Alice","22","RN"
"9359","Bruno","23","PB"
"9360","Iris","22","AC"
"9361","Alice","31","AP"
"9362","Bruno","32","SP"
"9363","Carla","19","PA"
"9364","Gloria","22","PB"
"9365","Elena","41","BA"
"9366","Iris","42","RN"
"9367","Gloria","37","RN"
"9368","Carla","30","CE"
"9369","João","24","MT"
"9370","Felipe","21","SP"
"9371","Carla","37","PA"
"9372","David","41","PE"
"9373","Bruno","39","AP"
"9374","Bruno","25","MA"
"9375","Bruno","43","RJ"
"9376","Felipe","24","AC"
"9377","Hector","18","ES"
"9378","Elena","46","CE"
"9379","João","46","AL"
"9380","Iris","39","MA"
"9381","David","48","AM"
"9382","João","43","RJ"
"9383","Iris","35","AM"
"9384","Iris","33","PB"
"9385","Felipe","21","AP"
"9386","Alice","25","GO"
"9387","Felipe","37","MT"
"9388","Bruno","49","AC"
"9389","Gloria","46","RJ"
"9390","Elena","35","SP"
"9391","Carla","26","CE"
"9392","Carla","49","PR"
"9393","Bruno","21","PB"
"9394","Gloria","45","MA"
"9395","Alice","28","MT"
"9396","Elena","23","AL"
"9397","Alice","45","PB"
"9398","Gloria","38","RN"
"9399","Iris","36","PI"
"9400","Gloria","29","SP"
"9401","Felipe","32","ES"
"9402","Elena","29","PA"
"9403","Hector","37","GO"
"9404","Alice","50","DF"
"9405","Carla","42","AM"
"9406","Bruno","36","MT"
"9407","Elena","32","RN"
"9408","Felipe","26","RJ"
"9409","David","33","PI"
"9410","Hector","32","PE"
"9411","Bruno","36","ES"
"9412","João","20","MA"
"9413","Alice","29","PE"
"9414","Alice","24","GO"
"9415","Carla","27","GO"
"9416","Gloria","34","AP"
"9417","Bruno","29","RJ"
"9418","Felipe","19","BA"
"9419","Bruno","39","MT"
"9420","David","50","AC"
"9421","Elena","36","MS"
"9422","Bruno","46","BA"
"9423","David","22","RN"
"9424","Felipe","19","SP"
"9425","Hector","39","ES"
"9426","Alice","43","SP"
"9427","David","35","RS"
"9428","Felipe","18","AL"
"9429","David","34","PR"
"9430","Iris","39","GO"
"9431","Iris","24","PA"
"9432","Felipe","24","MS"
"9433","Bruno","44","SP"
"9434","João","23","PI"
"9435","Hector","42","DF"
"9436","Alice","25","PB"
"9437","Alice","35","RJ"
"9438","Bruno","21","PB"
"9439","Elena","44","PR"
"9440","Hector","19","PE"
"9441","Bruno","38","BA"
"9442","Felipe","39","AP"
"9443","Alice","38","MT"
"9444","João","31","RN"
"9445","David","26","MG"
"9446","Elena","22","MS"
"9447","Alice","31","MA"
"9448","Hector","38","AM"
"9449","Elena","46","MG"
"9450","Hector","28","PR"
"9451","Bruno","42","CE"
"9452","Iris","23","MG"
"9453","Gloria","25","AP"
"9454","Alice","49","RS"
"9455","Gloria","21","PE"
"9456","Gloria","36","SP"
"9457","Felipe","49","DF"
"9458","David","44","RN"
"9459","Iris","49","PA"
"9460","Carla","30","PB"
"9461","Elena","37","AM"
"9462","Felipe","39","AL"
"9463","David","26","PR"
"9464","Iris","20","DF"
"9465","Felipe","24","MS"
"9466","Bruno","18","PB"
"9467","Felipe","28","PE"
"9468","Hector","24","MG"
"9469","João","21","GO"
"9470","Felipe","49","RJ"
"9471","Felipe","21","RS"
"9472","Alice","30","CE"
"9473","Iris","45","CE"
"9474","Gloria","22","RJ"
"9475","Carla","26","AP"
"9476","Elena","30","PI"
"9477","Bruno","27","MG"
"9478","Elena","23","MG"
"9479","Elena","39","AC"
"9480","Hector","26","RN"
"9481","Bruno","30","PR"
"9482","João","40","PA"
"9483","Felipe","39","MA"
"9484","Bruno","45","PB"
"9485","Felipe","40","GO"
"9486","Elena","33","PE"
"9487","Gloria","33","RJ"
"9488","Alice","22","RJ"
"9489","Elena","32","PB"
"9490","Hector","32","DF"
"9491","David","45","RS"
"9492","Carla","41","PA"
"9493","Elena","36","PR"
"9494","Carla","23","ES"
"9495","Iris","48","PA"
"9496","João","36","MT"
"9497","João","32","MG"
"9498","Gloria","28","RS"
"9499","David","50","RJ"
"9500","Felipe","35","DF"
"9501","David","20","PR"
"9502","David","50","PR"
"9503","João","40","PB"
"9504","Elena","41","MT"
"9505","Gloria","34","BA"
"9506","Alice","24","RS"
"9507","David","34","PI"
"9508","Iris","43","SP"
"9509","Gloria","44","AC"
"9510","Iris","26","MG"
"9511","Gloria","32","PI"
"9512","Alice","42","AM"
"9513","Hector","22","SP"
"9514","Hector","28","PR"
"9515","Hector","32","MG"
"9516","Alice","18","AM"
"9517","João","36","MT"
"9518","João","37","DF"
"9519","João","44","AC"
